1.60286224e+1, 2.53936521e+1
1.61413613e+1, 1.89066447e+1
1.62225686e+1, 1.38548724e+1
1.63047030e+1, 1.05899424e+1
1.64066536e+1, 7.38915712e+0
1.65203285e+1, 5.46104920e+0
1.66368108e+1, 4.24208588e+0
1.67628445e+1, 3.19121122e+0
1.68789405e+1, 2.90466414e+0
1.69903752e+1, 2.47899576e+0
1.70629356e+1, 2.19825153e+0
1.71446224e+1, 1.96210502e+0
1.72697903e+1, 1.72172066e+0
1.74245116e+1, 1.59772854e+0
1.75601101e+1, 1.50991560e+0
1.76810561e+1, 1.35522966e+0
1.77697423e+1, 1.26763439e+0
1.78642576e+1, 1.28325847e+0
1.79819522e+1, 1.31195219e+0
1.81490558e+1, 1.26284818e+0
1.82227764e+1, 1.24683327e+0
1.83072927e+1, 1.27747353e+0
1.84658386e+1, 1.47686285e+0
1.85469659e+1, 1.61133421e+0
1.86188215e+1, 1.77413491e+0
1.86965919e+1, 1.94903824e+0
1.87797516e+1, 2.22270058e+0
1.88628429e+1, 2.60356762e+0
1.89594763e+1, 3.05965124e+0
1.90374065e+1, 3.65488950e+0
1.91274458e+1, 4.30388961e+0
1.92446608e+1, 5.47010530e+0
1.93976437e+1, 7.81112808e+0
1.94821280e+1, 9.54202870e+0
1.95506266e+1, 1.13554773e+1
1.96579971e+1, 1.43545594e+1
1.97286272e+1, 1.67202935e+1
