8.24174083e+0, 8.53276990e+1
8.24896937e+0, 7.20805112e+1
8.25120592e+0, 5.53222113e+1
8.25845420e+0, 4.78586684e+1
8.26807670e+0, 3.75079236e+1
8.28754312e+0, 3.00819207e+1
8.30701194e+0, 2.41958351e+1
8.32156038e+0, 1.92752766e+1
8.34492089e+0, 1.48059804e+1
8.36535136e+0, 1.16138266e+1
8.38482855e+0, 9.43613615e+0
8.39937899e+0, 7.53525518e+0
8.42272338e+0, 5.67676491e+0
8.44316438e+0, 4.50972590e+0
8.46263679e+0, 3.64304030e+0
8.47718005e+0, 2.88409919e+0
8.50644372e+0, 2.23763270e+0
8.57256857e+0, 1.77467095e+0
8.65342281e+0, 1.39436414e+0
8.71551871e+0, 1.17936817e+0
8.76151260e+0, 1.05533857e+0
8.82759810e+0, 1.07676139e+0
8.91359276e+0, 1.11347371e+0
9.03153501e+0, 1.17534304e+0
9.17265772e+0, 1.27406138e+0
9.26112897e+0, 1.35026683e+0
9.37070598e+0, 1.52476949e+0
9.49418364e+0, 1.76637334e+0
9.59526229e+0, 1.99670739e+0
9.69524810e+0, 2.25382447e+0
9.82018440e+0, 2.73819837e+0
9.93026838e+0, 3.30277080e+0
1.00415659e+1, 4.04510966e+0
1.01412773e+1, 4.86790188e+0
1.02195242e+1, 5.60102827e+0
1.03249752e+1, 7.00373343e+0
1.04411134e+1, 8.97429669e+0
1.05562723e+1, 1.15437006e+1
1.06618155e+1, 1.46840761e+1
1.07334717e+1, 1.76691799e+1
